시,지역명,법정동,단지명,금액_만원,전용면적,층,건축년도,거래년,거래월,거래일,거래일자,거래년월,거래유형,매수자,매도자,지역코드,지번
용인시,용인시 처인구,삼가동,늘푸른오스카빌1단지,34000,84.93,17,2004,2026,4,27,2026-04-27,2026-04,중개거래,개인,개인,41461,552
용인시,용인시 처인구,역북동,역북지웰푸르지오,61000,84.9248,27,2017,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41461,809
용인시,용인시 처인구,역북동,역북지웰푸르지오,48000,59.6353,15,2017,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41461,809
용인시,용인시 처인구,역북동,금강,34000,84.945,5,1999,2026,4,17,2026-04-17,2026-04,중개거래,개인,개인,41461,721-2
용인시,용인시 처인구,고림동,힐스테이트용인고진역2단지,50000,59.9837,8,2024,2026,4,27,2026-04-27,2026-04,중개거래,개인,개인,41461,1028
용인시,용인시 처인구,고림동,힐스테이트용인고진역1단지,68200,84.9868,5,2024,2026,4,4,2026-04-04,2026-04,중개거래,개인,개인,41461,1026
용인시,용인시 처인구,고림동,양우내안애에듀파크,49500,74.8272,27,2018,2026,4,27,2026-04-27,2026-04,중개거래,개인,개인,41461,1005
용인시,용인시 처인구,역북동,우미린센트럴파크,54500,59.9611,11,2017,2026,4,11,2026-04-11,2026-04,중개거래,개인,개인,41461,736
용인시,용인시 처인구,역북동,역북지웰푸르지오,62500,84.9884,22,2017,2026,4,22,2026-04-22,2026-04,중개거래,개인,개인,41461,809
용인시,용인시 처인구,역북동,골드클래스,45000,59.9319,7,2017,2026,4,22,2026-04-22,2026-04,중개거래,개인,개인,41461,808
용인시,용인시 처인구,김량장동,동산5차,13200,77.04,4,1989,2026,4,11,2026-04-11,2026-04,중개거래,개인,개인,41461,293-6
용인시,용인시 처인구,역북동,금강,35000,84.945,6,1999,2026,4,22,2026-04-22,2026-04,직거래,개인,개인,41461,721-2
용인시,용인시 처인구,삼가동,우남퍼스트빌(삼가동),38500,84.8028,8,2003,2026,4,23,2026-04-23,2026-04,중개거래,개인,개인,41461,537
용인시,용인시 처인구,남사읍 완장리,e편한세상용인한숲시티4단지,39000,84.658,25,2018,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41461,952
용인시,용인시 처인구,유방동,용인보평역서희스타힐스리버파크,44500,62.2423,29,2024,2026,4,22,2026-04-22,2026-04,중개거래,개인,개인,41461,330-1
용인시,용인시 처인구,역북동,신성,30000,59.99,3,1998,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41461,721-1
용인시,용인시 처인구,삼가동,우남퍼스트빌(삼가동),39500,84.8028,13,2003,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41461,537
용인시,용인시 처인구,역북동,조양맨션(1동),16600,74.93,5,1988,2026,4,24,2026-04-24,2026-04,중개거래,개인,개인,41461,412-9
용인시,용인시 처인구,모현읍 왕산리,힐스테이트몬테로이3단지,57500,84.846,3,2024,2026,4,24,2026-04-24,2026-04,중개거래,개인,법인,41461,955
용인시,용인시 처인구,김량장동,용인드마크데시앙,54500,59.9579,25,2024,2026,4,24,2026-04-24,2026-04,중개거래,개인,개인,41461,530
용인시,용인시 처인구,이동읍 천리,샘골마을풍성신미주1단지,34400,84.8832,9,2005,2026,4,24,2026-04-24,2026-04,중개거래,개인,개인,41461,1119
용인시,용인시 처인구,역북동,서희스타힐스포레스트,40800,59.9957,8,2023,2026,4,24,2026-04-24,2026-04,중개거래,개인,개인,41461,826
용인시,용인시 처인구,모현읍 왕산리,용인모현스위첸,42800,118.383,16,2012,2026,4,17,2026-04-17,2026-04,중개거래,개인,개인,41461,948
용인시,용인시 처인구,포곡읍 둔전리,신원2차,30200,84.68,1,1999,2026,4,22,2026-04-22,2026-04,중개거래,개인,개인,41461,147
용인시,용인시 처인구,삼가동,풍림(삼가동),21500,59.97,13,1998,2026,4,23,2026-04-23,2026-04,중개거래,개인,개인,41461,117
용인시,용인시 처인구,역북동,삼아,15000,45.745,1,1987,2026,4,8,2026-04-08,2026-04,중개거래,개인,개인,41461,438-1
용인시,용인시 처인구,삼가동,용인행정타운두산위브2단지,47200,84.74,5,2013,2026,4,24,2026-04-24,2026-04,중개거래,개인,개인,41461,563
용인시,용인시 처인구,김량장동,에스원스마트빌,6600,12.542,13,2014,2026,4,19,2026-04-19,2026-04,중개거래,개인,개인,41461,63-9
용인시,용인시 처인구,남사읍 완장리,e편한세상용인한숲시티2단지,40000,84.658,16,2018,2026,4,23,2026-04-23,2026-04,중개거래,개인,개인,41461,945
용인시,용인시 처인구,남사읍 완장리,e편한세상용인한숲시티4단지,36000,59.968,6,2018,2026,4,18,2026-04-18,2026-04,중개거래,개인,개인,41461,952
용인시,용인시 처인구,김량장동,에스원스마트빌,6350,12.542,6,2014,2026,4,11,2026-04-11,2026-04,중개거래,개인,개인,41461,63-9
용인시,용인시 처인구,고림동,힐스테이트용인둔전역,45500,59.8827,11,2024,2026,4,23,2026-04-23,2026-04,중개거래,개인,개인,41461,1021
용인시,용인시 처인구,남사읍 아곡리,e편한세상용인한숲시티5단지,43000,90.508,3,2018,2026,4,23,2026-04-23,2026-04,중개거래,개인,개인,41461,681
용인시,용인시 처인구,포곡읍 둔전리,신원1차,23500,59.99,9,1998,2026,4,23,2026-04-23,2026-04,중개거래,개인,개인,41461,385
용인시,용인시 처인구,김량장동,김량장동어울림,35800,58.806,5,2009,2026,4,23,2026-04-23,2026-04,중개거래,개인,개인,41461,526
용인시,용인시 처인구,역북동,용인명지대역동원로얄듀크,48700,59.9991,4,2018,2026,4,11,2026-04-11,2026-04,중개거래,개인,개인,41461,734
용인시,용인시 처인구,고림동,보평마을삼정그린뷰,29000,84.96,12,2004,2026,4,19,2026-04-19,2026-04,중개거래,개인,개인,41461,1001
용인시,용인시 처인구,고림동,금평마을영화,29800,84.7958,10,2003,2026,4,23,2026-04-23,2026-04,중개거래,개인,개인,41461,1000
용인시,용인시 처인구,고림동,인정빌리지1,19000,59.93,10,2000,2026,4,23,2026-04-23,2026-04,직거래,개인,개인,41461,264-8
용인시,용인시 처인구,역북동,서희스타힐스포레스트,40000,59.9957,3,2023,2026,4,13,2026-04-13,2026-04,중개거래,개인,개인,41461,826
용인시,용인시 처인구,유방동,용인보평역서희스타힐스리버파크,44300,59.9806,7,2024,2026,4,22,2026-04-22,2026-04,중개거래,개인,개인,41461,330-1
용인시,용인시 처인구,남사읍 아곡리,e편한세상용인한숲시티5단지,44900,84.658,9,2018,2026,4,17,2026-04-17,2026-04,중개거래,개인,개인,41461,681
용인시,용인시 처인구,역북동,서희스타힐스포레스트,47400,76.4926,4,2023,2026,4,22,2026-04-22,2026-04,중개거래,개인,개인,41461,826
용인시,용인시 처인구,역북동,역북지웰푸르지오,48000,59.6353,12,2017,2026,4,18,2026-04-18,2026-04,중개거래,개인,개인,41461,809
용인시,용인시 처인구,역북동,우미린센트럴파크,64000,84.9054,3,2017,2026,4,22,2026-04-22,2026-04,중개거래,개인,개인,41461,736
용인시,용인시 처인구,유방동,인정프린스3,18000,60,1,1996,2026,4,10,2026-04-10,2026-04,중개거래,개인,개인,41461,1007-51
용인시,용인시 처인구,포곡읍 둔전리,금전마을계룡리슈빌,38500,84.992,7,2006,2026,4,14,2026-04-14,2026-04,중개거래,개인,개인,41461,447
용인시,용인시 처인구,역북동,신성,31500,59.99,6,1998,2026,4,19,2026-04-19,2026-04,중개거래,개인,개인,41461,721-1
용인시,용인시 처인구,유방동,인정프린스3,21500,60,14,1996,2026,4,17,2026-04-17,2026-04,중개거래,개인,개인,41461,1007-51
용인시,용인시 처인구,김량장동,타임빌2차,16600,49.96,2,2015,2026,4,6,2026-04-06,2026-04,중개거래,개인,개인,41461,321-1
용인시,용인시 처인구,고림동,힐스테이트용인둔전역,48000,59.8827,21,2024,2026,4,9,2026-04-09,2026-04,중개거래,개인,개인,41461,1021
용인시,용인시 처인구,역북동,서희스타힐스포레스트,45300,76.962,8,2023,2026,4,21,2026-04-21,2026-04,중개거래,개인,개인,41461,826
용인시,용인시 처인구,고림동,힐스테이트용인둔전역,49000,59.7737,22,2024,2026,4,18,2026-04-18,2026-04,중개거래,개인,개인,41461,1021
용인시,용인시 처인구,모현읍 왕산리,힐스테이트몬테로이3단지,56000,84.846,27,2024,2026,4,21,2026-04-21,2026-04,중개거래,개인,개인,41461,955
용인시,용인시 처인구,유방동,우림,10500,58.8,5,1995,2026,4,18,2026-04-18,2026-04,중개거래,개인,개인,41461,289-4
용인시,용인시 처인구,마평동,푸른마을용인자이,39500,84.915,14,2006,2026,4,18,2026-04-18,2026-04,중개거래,개인,개인,41461,957
용인시,용인시 처인구,역북동,역북신원아침도시,50500,74.02,16,2019,2026,4,1,2026-04-01,2026-04,직거래,개인,개인,41461,795
용인시,용인시 처인구,역북동,서희스타힐스포레스트,54500,84.4547,22,2023,2026,4,8,2026-04-08,2026-04,중개거래,개인,개인,41461,826
용인시,용인시 처인구,삼가동,늘푸른오스카빌3단지,34000,84.93,14,2004,2026,4,20,2026-04-20,2026-04,중개거래,개인,개인,41461,550
용인시,용인시 처인구,포곡읍 둔전리,인정멜로디,19300,53.925,11,1998,2026,4,14,2026-04-14,2026-04,중개거래,개인,개인,41461,319
용인시,용인시 처인구,양지읍 남곡리,용인경남아너스빌디센트3단지,54000,84.6367,5,2025,2026,4,17,2026-04-17,2026-04,중개거래,개인,개인,41461,903
용인시,용인시 처인구,남사읍 완장리,e편한세상용인한숲시티6단지,34750,59.968,20,2018,2026,4,18,2026-04-18,2026-04,중개거래,개인,개인,41461,954
용인시,용인시 처인구,남사읍 아곡리,e편한세상용인한숲시티5단지,41500,84.826,13,2018,2026,4,10,2026-04-10,2026-04,직거래,개인,개인,41461,681
용인시,용인시 처인구,역북동,서희스타힐스포레스트,39000,59.9957,7,2023,2026,4,20,2026-04-20,2026-04,중개거래,개인,개인,41461,826
용인시,용인시 처인구,삼가동,풍림(삼가동),24000,59.81,7,1998,2026,4,16,2026-04-16,2026-04,중개거래,개인,개인,41461,117
용인시,용인시 처인구,유방동,인정프린스1,20000,59.93,11,1994,2026,4,4,2026-04-04,2026-04,중개거래,개인,개인,41461,1007-1
용인시,용인시 처인구,포곡읍 둔전리,신원2차,23800,59.96,12,1999,2026,4,9,2026-04-09,2026-04,중개거래,개인,개인,41461,147
용인시,용인시 처인구,역북동,우미린센트럴파크,53500,59.9809,19,2017,2026,4,17,2026-04-17,2026-04,중개거래,개인,개인,41461,736
용인시,용인시 처인구,역북동,용인명지대역동원로얄듀크,49500,59.9991,16,2018,2026,4,19,2026-04-19,2026-04,중개거래,개인,개인,41461,734
용인시,용인시 처인구,남사읍 완장리,e편한세상용인한숲시티3단지,37000,59.709,10,2018,2026,4,18,2026-04-18,2026-04,중개거래,개인,개인,41461,949
용인시,용인시 처인구,고림동,예진마을인정피렌체,25100,84.9801,7,2001,2026,4,18,2026-04-18,2026-04,중개거래,개인,개인,41461,995
용인시,용인시 처인구,남사읍 아곡리,e편한세상용인한숲시티5단지,43000,84.826,19,2018,2026,4,18,2026-04-18,2026-04,중개거래,개인,개인,41461,681
용인시,용인시 처인구,남사읍 완장리,e편한세상용인한숲시티3단지,36500,59.709,13,2018,2026,4,18,2026-04-18,2026-04,중개거래,개인,개인,41461,949
용인시,용인시 처인구,고림동,양우내안애에듀퍼스트,44500,63.6851,8,2019,2026,4,18,2026-04-18,2026-04,중개거래,개인,개인,41461,1014
용인시,용인시 처인구,남사읍 아곡리,e편한세상용인한숲시티5단지,43000,84.658,18,2018,2026,4,18,2026-04-18,2026-04,중개거래,개인,개인,41461,681
용인시,용인시 처인구,역북동,용인명지대역동원로얄듀크,57300,84.9973,1,2018,2026,4,13,2026-04-13,2026-04,중개거래,개인,개인,41461,734
용인시,용인시 처인구,남사읍 아곡리,e편한세상용인한숲시티5단지,42300,84.826,24,2018,2026,4,17,2026-04-17,2026-04,중개거래,개인,개인,41461,681
용인시,용인시 처인구,마평동,우성(마평동),27300,84.855,15,1996,2026,4,17,2026-04-17,2026-04,중개거래,개인,개인,41461,650-1
용인시,용인시 처인구,이동읍 천리,한천마을금광베네스타,20000,84.808,1,2008,2026,4,17,2026-04-17,2026-04,직거래,개인,개인,41461,1134
용인시,용인시 처인구,양지읍 양지리,용인양지세영리첼아파트,25000,79.1675,14,2023,2026,4,1,2026-04-01,2026-04,중개거래,개인,개인,41461,925
용인시,용인시 처인구,고림동,양우내안애에듀파크,53400,74.8272,25,2018,2026,4,12,2026-04-12,2026-04,중개거래,개인,개인,41461,1005
용인시,용인시 처인구,남사읍 아곡리,e편한세상용인한숲시티5단지,25700,44.356,7,2018,2026,4,16,2026-04-16,2026-04,중개거래,개인,개인,41461,681
용인시,용인시 처인구,고림동,인정빌리지1,16000,59.93,13,2000,2026,4,14,2026-04-14,2026-04,중개거래,개인,개인,41461,264-8
용인시,용인시 처인구,역북동,우미린센트럴파크,64700,84.996,19,2017,2026,4,15,2026-04-15,2026-04,중개거래,개인,개인,41461,736
용인시,용인시 처인구,김량장동,스위트홈아파트,18000,42.07,7,2016,2026,4,14,2026-04-14,2026-04,중개거래,개인,개인,41461,329-2
용인시,용인시 처인구,김량장동,동산5차,14000,77.04,3,1989,2026,4,1,2026-04-01,2026-04,중개거래,개인,개인,41461,293-6
용인시,용인시 처인구,삼가동,용인행정타운두산위브2단지,58700,120.84,13,2013,2026,4,8,2026-04-08,2026-04,중개거래,개인,개인,41461,563
용인시,용인시 처인구,역북동,서희스타힐스포레스트,39800,59.9957,20,2023,2026,4,15,2026-04-15,2026-04,중개거래,개인,개인,41461,826
용인시,용인시 처인구,유방동,인정프린스1,19500,59.93,3,1994,2026,4,6,2026-04-06,2026-04,중개거래,개인,개인,41461,1007-1
용인시,용인시 처인구,김량장동,현대아파트,25000,59.985,10,1995,2026,4,10,2026-04-10,2026-04,중개거래,개인,개인,41461,4-2
용인시,용인시 처인구,양지읍 남곡리,용인경남아너스빌디센트2단지,45000,84.6367,11,2025,2026,4,11,2026-04-11,2026-04,중개거래,개인,개인,41461,902
용인시,용인시 처인구,포곡읍 둔전리,인정멜로디,16500,47.325,9,1998,2026,4,1,2026-04-01,2026-04,중개거래,개인,개인,41461,319
용인시,용인시 처인구,포곡읍 둔전리,인정멜로디,18900,53.925,4,1998,2026,4,7,2026-04-07,2026-04,중개거래,개인,개인,41461,319
용인시,용인시 처인구,양지읍 양지리,그린빌리지,19700,123.93,2,2002,2026,4,4,2026-04-04,2026-04,중개거래,개인,개인,41461,747-8
용인시,용인시 처인구,이동읍 송전리,송전마을세광엔리치타워,33500,84.753,4,2010,2026,4,13,2026-04-13,2026-04,중개거래,개인,개인,41461,1227
용인시,용인시 처인구,이동읍 송전리,송전마을세광엔리치타워,30800,84.753,1,2010,2026,4,6,2026-04-06,2026-04,중개거래,개인,개인,41461,1227
용인시,용인시 처인구,남사읍 완장리,e편한세상용인한숲시티4단지,43000,84.233,19,2018,2026,4,11,2026-04-11,2026-04,중개거래,개인,개인,41461,952
용인시,용인시 처인구,이동읍 송전리,송전마을세광엔리치타워,35800,84.993,9,2010,2026,4,6,2026-04-06,2026-04,중개거래,개인,개인,41461,1227
용인시,용인시 처인구,유방동,인정프린스3,18200,60,19,1996,2026,4,8,2026-04-08,2026-04,중개거래,개인,개인,41461,1007-51
용인시,용인시 처인구,남사읍 아곡리,e편한세상용인한숲시티5단지,25000,44.356,13,2018,2026,4,2,2026-04-02,2026-04,중개거래,개인,개인,41461,681
용인시,용인시 처인구,모현읍 왕산리,힐스테이트몬테로이1단지,53000,84.846,13,2024,2026,4,6,2026-04-06,2026-04,직거래,개인,개인,41461,953
용인시,용인시 처인구,역북동,용인명지대역동원로얄듀크,49200,59.9991,9,2018,2026,4,13,2026-04-13,2026-04,중개거래,개인,개인,41461,734
용인시,용인시 처인구,양지읍 양지리,양지마을신원아침도시,28000,84.992,1,2007,2026,4,13,2026-04-13,2026-04,중개거래,개인,개인,41461,907
용인시,용인시 처인구,이동읍 송전리,송전마을세광엔리치타워,32000,84.753,13,2010,2026,4,11,2026-04-11,2026-04,중개거래,개인,개인,41461,1227
